country,topic_l3,status,2024_resolution_count,2025_resolution_count,resolution_count_change,2024_recorded_vote_count,2025_recorded_vote_count,recorded_vote_count_change,2024_not_recorded_count,2025_not_recorded_count,not_recorded_count_change,2024_country_missing_count,2025_country_missing_count,country_missing_count_change,2024_unknown_vote_count,2025_unknown_vote_count,unknown_vote_count_change,2024_yes_count,2025_yes_count,yes_count_change,2024_yes_pct,2025_yes_pct,yes_pct_change_pp,2024_abstain_count,2025_abstain_count,abstain_count_change,2024_abstain_pct,2025_abstain_pct,abstain_pct_change_pp,2024_no_count,2025_no_count,no_count_change,2024_no_pct,2025_no_pct,no_pct_change_pp,abs_yes_pct_change_pp
CPV,DOUBLE TAXATION,DROPPED_FROM_2024,1,0,-1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,,,,
CPV,ECONOMIC COOPERATION,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,EQUALITY,DROPPED_FROM_2024,2,0,-2,2,0,-2,0,0,0,0,0,0,0,0,0,2,0,-2,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,EXTRALEGAL EXECUTIONS,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,"HUMAN RIGHTS, POLITICAL AND LEGAL QUESTIONS, INTERNATIONAL RELATIONS, DIPLOMATIC RELATIONS, POLITICAL AND LEGAL QUESTIONS, MAINTENANCE OF PEACE AND SECURITY, POLITICAL AND LEGAL QUESTIONS, POLITICAL EVENTS AND ISSUES, SYRIA SITUATION, SOCIAL CONDITIONS AND EQUITY, HUMAN RIGHTS, HUMAN RIGHTS",DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,"IRAN SITUATION, SOCIAL CONDITIONS AND EQUITY, HUMAN RIGHTS, HUMAN RIGHTS, SOCIAL CONDITIONS AND EQUITY, DISCRIMINATION",DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,ISLAMOPHOBIA,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,MARINE ENVIRONMENT,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,MARINE RESOURCES CONSERVATION,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,MERCENARIES,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,MILITARY TECHNOLOGY,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,NATIONALISM,DROPPED_FROM_2024,2,0,-2,2,0,-2,0,0,0,0,0,0,0,0,0,2,0,-2,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,NUCLEAR ENERGY,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,NUCLEAR LAW,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,NUCLEAR SAFEGUARDS,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,NUCLEAR WAR,DROPPED_FROM_2024,1,0,-1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,,,,
CPV,NUCLEAR WEAPON STATES,DROPPED_FROM_2024,2,0,-2,1,0,-1,1,0,-1,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,"OCCUPIED TERRITORIES, POLITICAL AND LEGAL QUESTIONS, INTERNATIONAL RELATIONS, DIPLOMATIC RELATIONS, POLITICAL AND LEGAL QUESTIONS, MAINTENANCE OF PEACE AND SECURITY, DISPUTES",DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,OCEANS,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,OIL POLLUTION,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,PERMANENT SOVEREIGNTY,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,"RACISM, POLITICAL AND LEGAL QUESTIONS, POLITICAL EVENTS AND ISSUES, SOCIAL CONDITIONS AND EQUITY, DISCRIMINATION, RACIAL DISCRIMINATION, SOCIAL CONDITIONS AND EQUITY, HUMAN RIGHTS, EQUALITY",DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,RADIOLOGICAL WEAPONS,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,RIGHT TO DEVELOPMENT,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,RIGHT TO OWN PROPERTY,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,RURAL POVERTY,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,TREATIES,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,"UKRAINE SITUATION, SOCIAL CONDITIONS AND EQUITY, HUMAN RIGHTS, HUMAN RIGHTS, SOCIAL CONDITIONS AND EQUITY, DISCRIMINATION",DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,WEAPONS OF MASS DESTRUCTION,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
USA,ENVIRONMENT,PRESENT_IN_BOTH,1,17,16,1,17,16,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,0.00,-100.00,0,2,2,0.00,11.76,11.76,0,15,15,0.00,88.24,88.24,100.00
USA,BASIC NEEDS,PRESENT_IN_BOTH,1,9,8,1,9,8,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,0.00,-100.00,0,0,0,0.00,0.00,0.00,0,9,9,0.00,100.00,100.00,100.00
USA,OUTER SPACE,PRESENT_IN_BOTH,1,5,4,1,5,4,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,0.00,-100.00,0,0,0,0.00,0.00,0.00,0,5,5,0.00,100.00,100.00,100.00
USA,ARTIFICIAL INTELLIGENCE,PRESENT_IN_BOTH,1,3,2,1,3,2,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,0.00,-100.00,0,0,0,0.00,0.00,0.00,0,3,3,0.00,100.00,100.00,100.00
USA,LAW OF THE SEA,PRESENT_IN_BOTH,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,0.00,-100.00,0,2,2,0.00,100.00,100.00,0,0,0,0.00,0.00,0.00,100.00
USA,ARMS TRANSFERS,PRESENT_IN_BOTH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,0.00,-100.00,0,0,0,0.00,0.00,0.00,0,1,1,0.00,100.00,100.00,100.00
USA,COUNTER-TERRORISM,PRESENT_IN_BOTH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,0.00,-100.00,0,0,0,0.00,0.00,0.00,0,1,1,0.00,100.00,100.00,100.00
USA,GENDER DISCRIMINATION,PRESENT_IN_BOTH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,0.00,-100.00,0,0,0,0.00,0.00,0.00,0,1,1,0.00,100.00,100.00,100.00
USA,GIRLS,PRESENT_IN_BOTH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,0.00,-100.00,0,0,0,0.00,0.00,0.00,0,1,1,0.00,100.00,100.00,100.00
USA,HUMANITARIAN INTERVENTION,PRESENT_IN_BOTH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,0.00,-100.00,0,0,0,0.00,0.00,0.00,0,1,1,0.00,100.00,100.00,100.00
USA,INTERNATIONAL CRIMINAL COURTS,PRESENT_IN_BOTH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,0.00,-100.00,0,0,0,0.00,0.00,0.00,0,1,1,0.00,100.00,100.00,100.00
USA,MILITARY APPLICATIONS,PRESENT_IN_BOTH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,0.00,-100.00,0,0,0,0.00,0.00,0.00,0,1,1,0.00,100.00,100.00,100.00
USA,RECOMMENDATIONS,PRESENT_IN_BOTH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,0.00,-100.00,0,0,0,0.00,0.00,0.00,0,1,1,0.00,100.00,100.00,100.00
USA,WOMEN'S RIGHTS,PRESENT_IN_BOTH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,0.00,-100.00,0,0,0,0.00,0.00,0.00,0,1,1,0.00,100.00,100.00,100.00
USA,AMMUNITION,PRESENT_IN_BOTH,2,1,-1,2,1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,50.00,0.00,-50.00,0,1,1,0.00,100.00,100.00,1,0,-1,50.00,0.00,-50.00,50.00
USA,DISPUTE SETTLEMENT,PRESENT_IN_BOTH,5,2,-3,5,2,-3,0,0,0,0,0,0,0,0,0,2,0,-2,40.00,0.00,-40.00,0,0,0,0.00,0.00,0.00,3,2,-1,60.00,100.00,40.00,40.00
USA,DISARMAMENT,PRESENT_IN_BOTH,2,7,5,2,7,5,0,0,0,0,0,0,0,0,0,1,1,0,50.00,14.29,-35.71,0,1,1,0.00,14.29,14.29,1,5,4,50.00,71.43,21.43,35.71
USA,INTERNATIONAL SECURITY,PRESENT_IN_BOTH,5,23,18,5,23,18,0,0,0,0,0,0,0,0,0,2,1,-1,40.00,4.35,-35.65,2,3,1,40.00,13.04,-26.96,1,19,18,20.00,82.61,62.61,35.65
USA,COOPERATION BETWEEN ORGANIZATIONS,PRESENT_IN_BOTH,3,13,10,3,13,10,0,0,0,0,0,0,0,0,0,1,0,-1,33.33,0.00,-33.33,2,0,-2,66.67,0.00,-66.67,0,13,13,0.00,100.00,100.00,33.33
USA,CHEMICAL WEAPONS,PRESENT_IN_BOTH,3,1,-2,3,1,-2,0,0,0,0,0,0,0,0,0,2,1,-1,66.67,100.00,33.33,1,0,-1,33.33,0.00,-33.33,0,0,0,0.00,0.00,0.00,33.33
USA,PEACEBUILDING,PRESENT_IN_BOTH,1,4,3,1,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0.00,25.00,25.00,0,1,1,0.00,25.00,25.00,1,2,1,100.00,50.00,-50.00,25.00
USA,DIPLOMACY,PRESENT_IN_BOTH,8,3,-5,8,3,-5,0,0,0,0,0,0,0,0,0,2,0,-2,25.00,0.00,-25.00,0,0,0,0.00,0.00,0.00,6,3,-3,75.00,100.00,25.00,25.00
USA,PALESTINE REFUGEES,PRESENT_IN_BOTH,4,3,-1,4,3,-1,0,0,0,0,0,0,0,0,0,1,0,-1,25.00,0.00,-25.00,1,0,-1,25.00,0.00,-25.00,2,3,1,50.00,100.00,50.00,25.00
USA,POLITICAL CONDITIONS,PRESENT_IN_BOTH,8,21,13,8,21,13,0,0,0,0,0,0,0,0,0,3,3,0,37.50,14.29,-23.21,0,0,0,0.00,0.00,0.00,5,18,13,62.50,85.71,23.21,23.21
USA,DEVELOPMENT,PRESENT_IN_BOTH,5,38,33,5,38,33,0,0,0,0,0,0,0,0,0,1,0,-1,20.00,0.00,-20.00,0,0,0,0.00,0.00,0.00,4,38,34,80.00,100.00,20.00,20.00
USA,NUCLEAR DISARMAMENT,PRESENT_IN_BOTH,10,12,2,10,12,2,0,0,0,0,0,0,0,0,0,2,0,-2,20.00,0.00,-20.00,0,1,1,0.00,8.33,8.33,8,11,3,80.00,91.67,11.67,20.00
USA,INTERNATIONAL LAW,PRESENT_IN_BOTH,2,8,6,2,8,6,0,0,0,0,0,0,0,0,0,0,1,1,0.00,12.50,12.50,2,1,-1,100.00,12.50,-87.50,0,6,6,0.00,75.00,75.00,12.50
USA,HUMAN RIGHTS,PRESENT_IN_BOTH,1,11,10,1,11,10,0,0,0,0,0,0,0,0,0,0,1,1,0.00,9.09,9.09,0,0,0,0.00,0.00,0.00,1,10,9,100.00,90.91,-9.09,9.09
USA,DIPLOMATIC RELATIONS,PRESENT_IN_BOTH,12,4,-8,12,4,-8,0,0,0,0,0,0,0,0,0,5,2,-3,41.67,50.00,8.33,1,0,-1,8.33,0.00,-8.33,6,2,-4,50.00,50.00,0.00,8.33
USA,ECONOMIC CONDITIONS,PRESENT_IN_BOTH,2,10,8,2,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,2,10,8,100.00,100.00,0.00,0.00
USA,INTERNATIONAL COOPERATION,PRESENT_IN_BOTH,1,9,8,1,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,1,9,8,100.00,100.00,0.00,0.00
USA,PALESTINE QUESTION,PRESENT_IN_BOTH,3,8,5,3,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,3,8,5,100.00,100.00,0.00,0.00
USA,DEMOCRACY,PRESENT_IN_BOTH,1,5,4,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,1,5,4,100.00,100.00,0.00,0.00
USA,DECOLONIZATION,PRESENT_IN_BOTH,3,4,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,3,4,1,100.00,100.00,0.00,0.00
USA,INTERNATIONAL TRADE,PRESENT_IN_BOTH,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,2,3,1,100.00,100.00,0.00,0.00
USA,ADVISORY OPINIONS,PRESENT_IN_BOTH,3,2,-1,3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,3,2,-1,100.00,100.00,0.00,0.00
USA,ARMS RACE,PRESENT_IN_BOTH,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,1,2,1,100.00,100.00,0.00,0.00
USA,COLONIAL COUNTRIES,PRESENT_IN_BOTH,3,2,-1,3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,1,0,-1,33.33,0.00,-33.33,2,2,0,66.67,100.00,33.33,0.00
USA,DISPUTES,PRESENT_IN_BOTH,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,1,2,1,100.00,100.00,0.00,0.00
USA,LANDMINES,PRESENT_IN_BOTH,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,1,1,0,100.00,50.00,-50.00,0,1,1,0.00,50.00,50.00,0.00
USA,NON-SELF-GOVERNING TERRITORIES,PRESENT_IN_BOTH,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,2,2,0,100.00,100.00,0.00,0.00
USA,NUCLEAR NON-PROLIFERATION,PRESENT_IN_BOTH,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,1,0,-1,50.00,0.00,-50.00,1,2,1,50.00,100.00,50.00,0.00
USA,NUCLEAR SCIENCE,PRESENT_IN_BOTH,2,2,0,1,2,1,1,0,-1,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,1,2,1,100.00,100.00,0.00,0.00
USA,PEACE AGREEMENTS,PRESENT_IN_BOTH,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,1,2,1,100.00,100.00,0.00,0.00
USA,RACIAL DISCRIMINATION,PRESENT_IN_BOTH,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,1,2,1,100.00,100.00,0.00,0.00
USA,RURAL DEVELOPMENT,PRESENT_IN_BOTH,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,1,2,1,100.00,100.00,0.00,0.00
USA,SELF-DETERMINATION OF PEOPLES,PRESENT_IN_BOTH,6,2,-4,6,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,1,0,-1,16.67,0.00,-16.67,5,2,-3,83.33,100.00,16.67,0.00
USA,CIVILIAN PERSONS,PRESENT_IN_BOTH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,100.00,100.00,0.00,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00
USA,CLUSTER MUNITIONS,PRESENT_IN_BOTH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,1,0,-1,100.00,0.00,-100.00,0,1,1,0.00,100.00,100.00,0.00
USA,COLONIALISM,PRESENT_IN_BOTH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,1,1,0,100.00,100.00,0.00,0.00
USA,ECONOMICS,PRESENT_IN_BOTH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,1,1,0,100.00,100.00,0.00,0.00
USA,ENVIRONMENTAL CLEANUP,PRESENT_IN_BOTH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,1,1,0,100.00,100.00,0.00,0,0,0,0.00,0.00,0.00,0.00
USA,FRIENDLY RELATIONS AMONG STATES,PRESENT_IN_BOTH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,1,1,0,100.00,100.00,0.00,0.00
USA,GEORGIAN REFUGEES,PRESENT_IN_BOTH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,100.00,100.00,0.00,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00
USA,MULTILATERALISM,PRESENT_IN_BOTH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,1,1,0,100.00,100.00,0.00,0.00
USA,NAZISM,PRESENT_IN_BOTH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,1,1,0,100.00,100.00,0.00,0.00
USA,NUCLEAR WEAPONS,PRESENT_IN_BOTH,2,1,-1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,2,1,-1,100.00,100.00,0.00,0.00
USA,PEACE MOVEMENTS,PRESENT_IN_BOTH,2,1,-1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,1,1,0.00,100.00,100.00,2,0,-2,100.00,0.00,-100.00,0.00
USA,RADIOACTIVE CONTAMINATION,PRESENT_IN_BOTH,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,1,0,-1,100.00,0.00,-100.00,0,1,1,0.00,100.00,100.00,0.00
USA,SELF-RULE,PRESENT_IN_BOTH,2,1,-1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,2,1,-1,100.00,100.00,0.00,0.00
USA,INTERNATIONAL INSTRUMENTS,NEW_IN_2025,0,15,15,0,15,15,0,0,0,0,0,0,0,0,0,0,1,1,,6.67,,0,3,3,,20.00,,0,11,11,,73.33,,
USA,NATURAL RESOURCES,NEW_IN_2025,0,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,1,1,,12.50,,0,7,7,,87.50,,
USA,DEVELOPMENT FINANCE,NEW_IN_2025,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,5,5,,100.00,,
USA,HUMANITARIAN ASSISTANCE,NEW_IN_2025,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,1,1,,20.00,,0,1,1,,20.00,,0,3,3,,60.00,,
USA,PERSONS (INTERNATIONAL LAW),NEW_IN_2025,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,5,5,,100.00,,
USA,CIVIL SOCIETY,NEW_IN_2025,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,2,2,,50.00,,0,0,0,,0.00,,0,2,2,,50.00,,
USA,FOREIGN RELATIONS,NEW_IN_2025,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,1,1,,25.00,,0,0,0,,0.00,,0,3,3,,75.00,,
USA,POVERTY,NEW_IN_2025,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,4,4,,100.00,,
USA,PROTECTION OF CIVILIANS IN PEACEKEEPING OPERATIONS,NEW_IN_2025,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,1,1,,25.00,,0,0,0,,0.00,,0,3,3,,75.00,,
USA,SOCIAL CONDITIONS,NEW_IN_2025,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,1,1,,25.00,,0,0,0,,0.00,,0,3,3,,75.00,,
USA,SOCIAL DEVELOPMENT,NEW_IN_2025,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,4,4,,100.00,,
USA,SUSTAINABLE DEVELOPMENT,NEW_IN_2025,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,4,4,,100.00,,
USA,AGRICULTURAL DEVELOPMENT,NEW_IN_2025,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,3,3,,100.00,,
USA,ANTI-DISCRIMINATION MEASURES,NEW_IN_2025,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,3,3,,100.00,,
USA,COORDINATION WITHIN UN SYSTEM,NEW_IN_2025,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,3,3,,100.00,,
USA,DEVELOPMENT ASSISTANCE,NEW_IN_2025,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,3,3,,100.00,,
USA,ENERGY RESOURCES,NEW_IN_2025,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,3,3,,100.00,,
USA,GOVERNMENT POLICY,NEW_IN_2025,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,3,3,,100.00,,
USA,INTERNATIONAL CRIMES,NEW_IN_2025,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,3,3,,100.00,,
USA,INTERNATIONAL RELATIONS,NEW_IN_2025,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,,33.33,,0,0,0,,0.00,,0,2,2,,66.67,,
USA,POLITICAL PARTICIPATION,NEW_IN_2025,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,3,3,,100.00,,
USA,COASTAL ZONE MANAGEMENT,NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,2,2,,100.00,,
USA,COMMISSIONS OF INQUIRY,NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,2,2,,100.00,,
USA,CONFIDENCE-BUILDING MEASURES,NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,2,2,,100.00,,
USA,CONFLICT MANAGEMENT,NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,,50.00,,0,0,0,,0.00,,0,1,1,,50.00,,
USA,COUNTERMEASURES (INTERNATIONAL LAW),NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,2,2,,100.00,,
USA,CRIMINAL LAW,NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,2,2,,100.00,,
USA,DESERTIFICATION,NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,2,2,,100.00,,
USA,DISASTER PREVENTION,NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,1,1,,50.00,,0,1,1,,50.00,,
USA,DISASTER RELIEF,NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,2,2,,100.00,,
USA,DISEASE CONTROL,NEW_IN_2025,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,2,2,,100.00,,
